	cusip	name	stocksymbol	synonym
673	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca PLC
674	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca plc
675	046353108	ASTRAZENECA PLC	NYSE:AZN	Astrazeneca
676	046353108	ASTRAZENECA PLC	NYSE:AZN	Astrazeneca plc
677	046353108	ASTRAZENECA PLC	NYSE:AZN	Astra Zeneca
678	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca Pharmaceuticals
679	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca Group plc
680	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca Pharmaceuticals LP
681	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca UK
682	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca UK Limited
683	046353108	ASTRAZENECA PLC	NYSE:AZN	AstraZeneca AB
684	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Asure Software
685	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Forgent
686	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Compression Labs, Inc.
687	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Compression Labs Inc.
688	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Forgent Networks
689	04649U102	ASURE SOFTWARE INC	NASDAQ:ASUR	Asure Software Inc
690	00206R102	AT&T INC	NYSE:T	AT&T
691	00206R102	AT&T INC	NYSE:T	AT and T
692	00206R102	AT&T INC	NYSE:T	A.T.& T.
693	00206R102	AT&T INC	NYSE:T	SBC Communications Inc.
694	00206R102	AT&T INC	NYSE:T	SBC Communications Incorporated
695	00206R102	AT&T INC	NYSE:T	1-800-CALL-ATT
696	00206R102	AT&T INC	NYSE:T	Southwestern Bell Corporation
697	00206R102	AT&T INC	NYSE:T	SBC communications
698	00206R102	AT&T INC	NYSE:T	10-10-345 Lucky Dog
699	00206R102	AT&T INC	NYSE:T	10-10-345
700	00206R102	AT&T INC	NYSE:T	SBC East
701	00206R102	AT&T INC	NYSE:T	AT&T, Inc.
702	00206R102	AT&T INC	NYSE:T	At&t
703	00206R102	AT&T INC	NYSE:T	10-10-345 Lucky Dog Phone Company
704	00206R102	AT&T INC	NYSE:T	Sbc communications
705	00206R102	AT&T INC	NYSE:T	Southwestern Bell Corp.
706	00206R102	AT&T INC	NYSE:T	AT&T d/b/a names
707	00206R102	AT&T INC	NYSE:T	SBC (1984-2005)
708	00206R102	AT&T INC	NYSE:T	AT&T Inc
709	00206R102	AT&T INC	NYSE:T	Sbcglobal.net
710	00206R102	AT&T INC	NYSE:T	Sbcglobal
711	00206R102	AT&T INC	NYSE:T	At & t
712	00206R102	AT&T INC	NYSE:T	AT+T
713	00206R102	AT&T INC	NYSE:T	NYSE:T
714	00206R102	AT&T INC	NYSE:T	1800-dial-att
715	00206R102	AT&T INC	NYSE:T	AT&T logo
716	00206R102	AT&T INC	NYSE:T	At&T
717	00206R102	AT&T INC	NYSE:T	SBC Communications, Inc.
718	00206R102	AT&T INC	NYSE:T	The New AT&T
719	00206R102	AT&T INC	NYSE:T	Att.com
720	00206R102	AT&T INC	NYSE:T	AT&T+SBC
721	00206R102	AT&T INC	NYSE:T	At t
722	00206R102	AT&T INC	NYSE:T	AT&T Connect
723	00206R102	AT&T INC	NYSE:T	AT&T Inc.
724	00206R102	AT&T INC	NYSE:T	Interwise
725	00206R102	AT&T INC	NYSE:T	Ma Bell 2.0
726	00206R102	AT&T INC	NYSE:T	ATandT
727	00206R102	AT&T INC	NYSE:T	A.T.&T.
728	00206R102	AT&T INC	NYSE:T	A. T. & T.
729	00206R102	AT&T INC	NYSE:T	The Navigators/SBC Communications
730	00206R102	AT&T INC	NYSE:T	SBC AT&T
731	00206R102	AT&T INC	NYSE:T	1800-CALL-ATT
732	00206R102	AT&T INC	NYSE:T	1-800-225-5288
733	00206R102	AT&T INC	NYSE:T	The new American Telephone and Telegraph
734	00206R102	AT&T INC	NYSE:T	Criticism of AT&T
735	00206R102	AT&T INC	NYSE:T	At7t
736	00206R102	AT&T INC	NYSE:T	SBC Communication, Inc.
737	00206R102	AT&T INC	NYSE:T	Your world. Delivered.
738	00206R102	AT&T INC	NYSE:T	Rethink possible.
739	00206R102	AT&T INC	NYSE:T	AT&T payphone
740	00206R102	AT&T INC	NYSE:T	SBC Global Networks
741	00206R102	AT&T INC	NYSE:T	AT&T (2006)
742	00206R102	AT&T INC	NYSE:T	SBC BellSouth
743	00206R102	AT&T INC	NYSE:T	The world's networking company.
744	00206R102	AT&T INC	NYSE:T	AT&T America
745	00206R102	AT&T INC	NYSE:T	AT&T Incorporated
746	00206R102	AT&T INC	NYSE:T	AT&T Business
747	00206R102	AT&T INC	NYSE:T	AT&T Telephone
748	00206R102	AT&T INC	NYSE:T	America's largest telephone company
749	00206R102	AT&T INC	NYSE:T	At&T Inc
750	00206R102	AT&T INC	NYSE:T	SBC Corporation
751	00206R102	AT&T INC	NYSE:T	SBC Global
752	049560105	ATMOS ENERGY CORP	NYSE:ATO	Atmos Energy
753	049560105	ATMOS ENERGY CORP	NYSE:ATO	Lone Star Gas
754	049560105	ATMOS ENERGY CORP	NYSE:ATO	Energas
755	049560105	ATMOS ENERGY CORP	NYSE:ATO	Atmos Energy Corp
756	049560105	ATMOS ENERGY CORP	NYSE:ATO	ATMOS Energy Corporation
757	049560105	ATMOS ENERGY CORP	NYSE:ATO	Atmos Energy Corporation
758	049560105	ATMOS ENERGY CORP	NYSE:ATO	ATMOS Energy
759	049560105	ATMOS ENERGY CORP	NYSE:ATO	ATMOS Energy Cp
760	049560105	ATMOS ENERGY CORP	NYSE:ATO	Atmos Energy Cp
761	050095108	ATWOOD OCEANICS INC	NYSE:ATW	Atwood Oceanics
762	050095108	ATWOOD OCEANICS INC	NYSE:ATW	Atwood Oceanics, Inc.
763	050095108	ATWOOD OCEANICS INC	NYSE:ATW	Atwood Oceanics Inc.
764	050095108	ATWOOD OCEANICS INC	NYSE:ATW	Atwood Oceanics Inc
765	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk
766	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk, Inc.
767	052769106	AUTODESK INC	NASDAQ:ADSK	AutoDesk
768	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk Inc.
769	052769106	AUTODESK INC	NASDAQ:ADSK	ADSK
770	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk building systems
771	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk Developer Network
772	052769106	AUTODESK INC	NASDAQ:ADSK	Autodesk Inc
773	052769106	AUTODESK INC	NASDAQ:ADSK	Tinkercad
774	U0508X119	AUTOLIV INC.	NYSE:ALV	Autoliv
775	U0508X119	AUTOLIV INC.	NYSE:ALV	Autoliv Incorporated
776	U0508X119	AUTOLIV INC.	NYSE:ALV	AUTOLIV INC
777	U0508X119	AUTOLIV INC.	NYSE:ALV	Autoliv, Inc.
778	U0508X119	AUTOLIV INC.	NYSE:ALV	Autoliv Inc.
779	05329W102	AUTONATION INC	NYSE:AN	AutoNation
780	05329W102	AUTONATION INC	NYSE:AN	AutoNation Incorporated
781	05329W102	AUTONATION INC	NYSE:AN	AutoNation, Inc.
782	05329W102	AUTONATION INC	NYSE:AN	E-Vehicles
783	05329W102	AUTONATION INC	NYSE:AN	Autonation, Inc
784	05329W102	AUTONATION INC	NYSE:AN	AutoNation Inc.
785	05329W102	AUTONATION INC	NYSE:AN	AutoNation Inc
786	05329W102	AUTONATION INC	NYSE:AN	Autonation Inc
